song_id,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
38375,0.964,0.387,0.577,60,146.565,0.208,0.459,126312,-8.607,0.274,0,0.706,G
38376,0.121,0.625,0.643,40,104.933,0.087,0.744,197253,-5.751,0.029,0,0.0154,E
38377,0.218,0.569,0.733,57,135.026,0.327,0.808,174817,-8.799,0.0587,0,0,B
38378,0.0238,0.627,0.69,46,98.021,0.311,0.698,246768,-5.271,0.0254,0,0.000472,D
38379,0.837,0.259,0.52,40,139.309,0.108,0.567,128160,-16.949,0.0367,0,0.502,G#
38380,0.0116,0.985,0.593,26,139.864,0.345,0.831,247213,-1.602,0.163,1,0,F
38381,0.991,0.147,0.306,32,76.357,0.159,0.0351,113053,-23.548,0.0427,0,0.905,B
38382,0.258,0.374,0.733,41,136.498,0.0879,0.502,421093,-10.322,0.0519,0,0.775,A
38383,0.00669,0.528,0.877,65,144.046,0.0813,0.184,152798,-10.981,0.476,0,0,G#
38384,0.279,0.738,0.516,70,175.432,0.621,0.595,288200,-7.21,0.415,0,0,B
38385,0.0244,0.545,0.502,57,120.826,0.335,0.204,198508,-6.386,0.379,0,0.00148,G
38386,0.00891,0.921,0.569,30,129.983,0.0927,0.371,329200,-2.643,0.0989,1,4.59E-05,F
38387,0.0257,0.494,0.459,41,87.129,0.556,0.504,225861,-9.57,0.0397,0,0,B
38388,0.0124,0.885,0.498,54,129.996,0.245,0.358,197547,-4.636,0.0448,1,8.47E-06,G
38389,0.00351,0.925,0.659,53,90.19,0.146,0.77,227427,-4.76,0.388,0,0,G
38390,0.252,0.576,0.746,70,110.2,0.074,0.337,349785,-7.461,0.414,0,0,G#
38391,0.303,0.822,0.763,48,120.998,0.0989,0.532,277686,-5.992,0.126,1,0,A#
38392,0.0104,0.948,0.185,66,196.578,0.105,0.316,207587,-3.892,0.147,0,0,G#
38393,0.621,0.435,0.446,59,50.176,0.107,0.232,257179,-5.874,0.107,0,0,A
38394,0.357,0.599,0.45,32,131.306,0.661,0.629,258345,-8.66,0.0362,1,0.918,C#
38395,0.0772,0.547,0.469,30,169.119,0.136,0.0638,234217,-4.96,0.275,1,0.463,G#
38396,0.00354,0.724,0.602,42,122.941,0.316,0.158,215960,-5.787,0.0394,0,0,C#
38397,0.0374,0.694,0.666,65,115.07,0.124,0.354,241240,-7.184,0.0333,0,0,A#
38398,5.87E-05,0.948,0.556,46,102.504,0.296,0.284,315280,-5.315,0.0276,1,0.00498,G
38399,0.285,0.264,0.611,21,181.58,0.0741,0.42,288733,-16.016,0.0433,0,0.000273,C
38400,0.24,0.303,0.624,38,142.275,0.108,0.292,187573,-9.867,0.0489,0,0,F#
38401,0.00764,0.808,0.564,52,82.516,0.0806,0.368,204187,-3.794,0.0404,0,0.000395,C
38402,0.357,0.471,0.602,40,129.916,0.25,0.312,227173,-7.204,0.026,0,0,D
38403,0.0798,0.478,0.53,41,85.702,0.121,0.117,220560,-12.703,0.0343,1,0.818,F
38404,0.159,0.719,0.646,43,160.008,0.0758,0.71,216947,-7.192,0.0685,0,0.000432,C#
38405,0.66,0.583,0.597,37,77.568,0.0416,0.573,135547,-6.143,0.048,0,0,A#
38406,0.000156,0.954,0.487,51,160.092,0.197,0.59,252000,-2.985,0.113,0,1.02E-06,E
38407,0.0369,0.49,0.823,60,165.949,0.0807,0.307,211643,-8.391,0.429,0,1.16E-06,G
38408,0.694,0.361,0.57,39,104.954,0.11,0.521,246240,-18.864,0.0258,0,0.947,C#
38409,0.262,0.888,0.842,55,159.998,0.219,0.689,147775,-3.354,0.359,0,0,F#
38410,0.986,0.0966,0.357,41,87.456,0.0885,0.109,423000,-22.001,0.0448,1,0.862,A#
38411,0.303,0.847,0.541,56,148.937,0.109,0.62,220609,-6.52,0.0297,0,0.271,B
38412,0.994,0.0171,0.27,31,70.931,0.145,0.147,209600,-31.429,0.041,0,0.921,E
38413,0.00272,0.803,0.586,37,117.079,0.456,0.811,311773,-7.972,0.0277,0,0.639,D
38414,2.19E-05,0.949,0.517,31,141.988,0.347,0.262,253503,-5.169,0.0732,0,0.782,B
38415,0.0277,0.609,0.813,60,127.999,0.334,0.614,185920,-6.958,0.0314,1,0.0211,B
38416,0.624,0.403,0.768,58,119.945,0.138,0.395,226638,-10.803,0.206,1,0.0293,F#
38417,0.418,0.417,0.469,66,120.012,0.102,0.175,321027,-10.614,0.0704,1,0.000189,G#
38418,0.109,0.68,0.755,52,90.976,0.0897,0.53,192520,-5.538,0.255,0,0,C
38419,0.314,0.466,0.85,61,109.936,0.129,0.86,222627,-15.673,0.0555,0,0.0234,C#
38420,0.742,0.186,0.526,52,78.498,0.0943,0.32,183827,-13.594,0.0413,1,7.63E-05,C
38421,0.017,0.686,0.511,31,110.509,0.119,0.309,185693,-5.02,0.0278,1,0.00265,C#
38422,0.689,0.261,0.356,58,128.551,0.112,0.279,190093,-14.963,0.0315,0,0,D
38423,0.131,0.675,0.704,44,135.025,0.371,0.065,184889,-5.841,0.06,0,0.394,C#
38424,0.0615,0.857,0.546,38,107.953,0.318,0.819,177160,-4.196,0.051,0,2.67E-06,G
38425,0.00099,0.928,0.567,36,109.978,0.325,0.315,221067,-5.015,0.0561,1,0,A
38426,0.87,0.281,0.385,62,81.416,0.267,0.47,198867,-9.567,0.0287,1,0,D
38427,0.291,0.895,0.767,62,105.969,0.086,0.72,224333,-2.578,0.0413,0,0.0257,A#
38428,0.643,0.544,0.79,54,146.077,0.13,0.467,219947,-6.624,0.368,1,0,A#
38429,0.401,0.571,0.437,52,138.712,0.77,0.261,347467,-8.91,0.0323,0,2.04E-05,C
38430,0.932,0.277,0.434,32,133.298,0.0832,0.26,247187,-16.148,0.0417,0,0.708,A
38431,9.43E-05,0.876,0.255,25,169.903,0.132,0.697,265678,-7.572,0.0696,1,0.65,F
38432,0.502,0.494,0.565,40,114.113,0.0731,0.385,287040,-10.008,0.0306,0,0.187,G#
38433,0.302,0.901,0.734,35,139.951,0.185,0.931,253714,-3.762,0.137,0,0,G#
38434,0.003,0.587,0.669,45,150.961,0.112,0.347,216707,-7.55,0.0419,1,0.0237,F#
38435,0.14,0.694,0.671,30,105.975,0.156,0.73,265907,-6.22,0.0348,1,0,G
38436,0.928,0.222,0.628,29,99.816,0.17,0.149,184640,-14.154,0.03,1,0.392,A
38437,0.846,0.132,0.425,40,130.224,0.321,0.191,157773,-15.965,0.0367,1,0.942,C
38438,0.176,0.119,0.365,46,77.272,0.218,0.0758,245067,-22.669,0.0453,1,0.694,F
38439,0.000581,0.966,0.433,39,174.015,0.0855,0.242,271724,-1.912,0.169,0,0.0664,C#
38440,0.302,0.687,0.617,50,155.976,0.128,0.504,107707,-4.912,0.359,0,0,C#
38441,0.105,0.815,0.606,59,109.012,0.181,0.535,189413,-4.205,0.0284,0,0,C
38442,0.00227,0.715,0.861,51,148.971,0.144,0.535,257867,-4.393,0.301,1,0,B
38443,0.854,0.144,0.272,13,89.946,0.0956,0.0377,388272,-22.634,0.0353,0,0.51,E
38444,0.783,0.0494,0.161,40,108.251,0.345,0.0364,226893,-26.235,0.0442,0,0.0676,B
38445,0.956,0.172,0.61,45,132.878,0.107,0.527,164400,-16.224,0.0311,0,0.000157,D
38446,0.991,0.184,0.386,25,140.532,0.122,0.611,224147,-21.549,0.036,0,0.922,G
38447,0.00147,0.708,0.655,22,69.867,0.0954,0.108,274286,-5.956,0.0774,1,0.000223,B
38448,0.108,0.831,0.709,52,104.971,0.159,0.866,227067,-6.847,0.0391,1,0.00128,D
38449,0.0431,0.793,0.511,49,81.331,0.0501,0.799,358573,-2.208,0.311,1,0,D#
38450,0.0841,0.908,0.776,52,129.978,0.275,0.449,134844,-3.835,0.358,1,0,F
38451,0.198,0.597,0.681,35,98.369,0.103,0.706,290667,-13.069,0.0388,0,1.02E-05,G#
38452,0.000981,0.877,0.618,41,119.408,0.963,0.722,203246,-11.311,0.0552,0,0.0862,C#
38453,0.159,0.569,0.578,0,100.038,0.105,0.187,194453,-7.862,0.0356,0,0,C#
38454,0.0757,0.821,0.727,49,135.062,0.529,0.519,208961,-5.336,0.038,0,0,D
38455,0.227,0.546,0.83,79,182.973,0.112,0.535,262494,-5.716,0.295,0,0,C#
38456,0.16,0.571,0.84,62,116.59,0.406,0.617,188493,-7.421,0.0797,0,0,A#
38457,0.288,0.565,0.775,53,119.991,0.352,0.477,264284,-8.394,0.179,0,0,D
38458,0.291,0.855,0.673,75,179.984,0.124,0.96,206497,-4.528,0.0846,1,0,B
38459,0.00751,0.823,0.647,41,147.106,0.41,0.584,331267,-10.838,0.0576,1,0.212,B
38460,0.00415,0.791,0.73,54,102.01,0.428,0.4,189418,-6.174,0.0469,0,0.00743,G
38461,1.70E-05,0.729,0.69,57,91.376,0.152,0.357,202107,-5.819,0.221,1,0.0431,B
38462,0.942,0.314,0.252,58,75.056,0.0892,0.2,247808,-18.197,0.0407,1,0.676,F
38463,0.273,0.817,0.653,53,125.018,0.344,0.661,217973,-5.706,0.0405,0,3.46E-06,C
38464,0.0302,0.679,0.432,54,132.678,0.053,0.414,316427,-10.594,0.0366,0,0.000435,G
38465,0.967,0.165,0.492,46,109.284,0.115,0.316,196760,-14.268,0.0358,0,0.00472,B
38466,0.065,0.753,0.658,48,154.937,0.144,0.502,154841,-5.744,0.175,0,0,C#
38467,0.183,0.471,0.47,62,136.828,0.164,0.574,269173,-10.484,0.0437,0,0.00927,G
38468,0.311,0.799,0.379,32,137.507,0.882,0.297,339760,-5.912,0.0389,0,0.000186,C#
38469,0.0324,0.946,0.517,43,132.009,0.0892,0.49,251373,-3.207,0.0549,1,2.26E-06,B
38470,0.995,0.00868,0.32,32,72.626,0.0685,0.105,148533,-30.643,0.0577,0,0.906,F#
38471,0.0573,0.849,0.337,29,170.033,0.0983,0.184,106040,-5.303,0.0747,0,0.895,A
38472,0.123,0.422,0.56,30,170.075,0.361,0.147,180856,-11.285,0.0534,0,0,C
38473,0.908,0.226,0.322,34,91.342,0.413,0.298,300125,-15.893,0.0335,0,0.78,F#
38474,0.85,0.446,0.55,31,172.749,0.36,0.534,280507,-13.128,0.0395,1,0.608,B
38475,0.00366,0.728,0.484,23,136.017,0.237,0.189,111133,-8.933,0.0548,0,0.448,C
38476,0.0675,0.923,0.487,66,165.044,0.254,0.432,206507,-3.054,0.114,0,0,D
38477,0.00415,0.99,0.523,29,148.001,0.257,0.372,278856,-2.923,0.139,0,0.781,F
38478,0.000105,0.942,0.503,49,106.039,0.248,0.4,205520,-5.025,0.094,1,0,E
38479,0.241,0.883,0.723,42,109.534,0.095,0.849,492340,-6.595,0.0645,1,0.301,F
38480,0.244,0.745,0.818,54,116.011,0.135,0.534,210173,-8.172,0.0898,1,0.0588,G
38481,0.0985,0.924,0.716,56,92.022,0.306,0.786,272813,-5.433,0.324,0,0,C#
38482,0.0192,0.888,0.665,33,127.628,0.112,0.622,312227,-5.99,0.0409,1,7.13E-05,A
38483,0.583,0.651,0.549,70,122.818,0.121,0.368,212307,-7.097,0.0323,0,0,C
38484,0.829,0.324,0.625,26,123.055,0.115,0.0694,203667,-10.729,0.0287,0,0.96,C
38485,0.00816,0.566,0.785,50,160.01,0.799,0.611,311773,-8.488,0.438,0,9.05E-05,C#
38486,0.239,0.611,0.663,50,116.947,0.181,0.337,207560,-8.287,0.301,0,0,C
38487,0.0274,0.819,0.612,64,84.977,0.0938,0.279,254760,-4.592,0.321,0,0.000646,G
38488,0.938,0.231,0.566,42,104.136,0.109,0.616,194640,-13.718,0.0314,0,2.58E-06,B
38489,0.127,0.873,0.465,44,160.083,0.236,0.676,183853,-4.22,0.0432,0,1.33E-05,F
38490,0.00195,0.987,0.516,40,138.988,0.405,0.38,223720,-2.386,0.132,1,2.56E-05,E
38491,0.422,0.679,0.616,40,178.962,0.0718,0.529,220615,-10.836,0.541,0,0,C#
38492,0.0411,0.543,0.824,53,156.943,0.0908,0.299,188208,-7.011,0.174,1,2.68E-05,F#
38493,0.972,0.0147,0.368,30,71.81,0.641,0.537,94040,-33.271,0.0349,1,0.0245,D
38494,0.0272,0.929,0.301,33,114.659,0.102,0.394,208533,-4.163,0.0523,1,0,E
38495,0.931,0.206,0.179,13,89.392,0.109,0.0685,129468,-10.554,0.0309,1,0.688,F
38496,0.00677,0.939,0.373,54,176.022,0.137,0.429,233293,-3.153,0.0603,1,0,C#
38497,0.0335,0.987,0.615,22,140.012,0.44,0.105,358067,-8.919,0.0908,1,0.806,A#
38498,0.0075,0.619,0.678,37,140.03,0.114,0.36,180926,-7.043,0.0387,0,0.0193,D
38499,0.0768,0.789,0.693,65,130.025,0.178,0.795,190733,-5.161,0.0315,1,1.19E-06,F
38500,0.509,0.527,0.416,61,81.576,0.112,0.202,215680,-8.692,0.331,1,0.00312,C
38501,0.567,0.509,0.745,41,99.493,0.661,0.486,276573,-10,0.0395,1,0.524,A#
38502,0.372,0.756,0.537,45,81.449,0.0917,0.714,253029,-6.524,0.321,1,8.87E-05,E
38503,0.986,0.0691,0.404,32,76.727,0.0736,0.196,254840,-19.407,0.0685,0,0.000709,G
38504,0.903,0.137,0.144,32,85.587,0.104,0.0786,267493,-19.22,0.0337,1,0.888,C
38505,0.0927,0.622,0.587,66,107.943,0.2,0.231,277573,-5.535,0.0303,0,0.000636,E
38506,0.00812,0.902,0.294,17,146.988,0.0562,0.265,329827,-4.685,0.0757,0,0.148,F#
38507,0.67,0.708,0.417,54,105.988,0.756,0.613,91920,-10.175,0.371,0,6.19E-06,E
38508,0.102,0.725,0.547,33,160.225,0.0878,0.506,279933,-5.813,0.0386,0,0.000311,B
38509,0.0204,0.371,0.654,37,118.61,0.101,0.71,329267,-15.098,0.0907,1,0.923,A#
38510,0.427,0.618,0.637,61,176.141,0.0704,0.499,301960,-4.746,0.0296,0,0.0971,C
38511,0.0775,0.677,0.79,60,140.077,0.128,0.366,195774,-5.522,0.0494,1,0,F#
38512,0.232,0.656,0.693,52,98.936,0.0602,0.502,219190,-4.254,0.0305,1,0,C
38513,0.31,0.595,0.358,44,88.886,0.0994,0.524,356533,-10.593,0.0373,1,0.863,F#
38514,0.616,0.477,0.687,35,120.08,0.145,0.307,163361,-9.224,0.106,0,0,D
38515,0.0453,0.827,0.603,61,144.992,0.0833,0.311,268307,-7.372,0.0714,0,0.619,F#
38516,0.0651,0.752,0.787,62,140.04,0.108,0.199,150857,-5.293,0.105,0,0,D
38517,0.00014,0.936,0.519,42,149.954,0.373,0.216,218000,-6.363,0.123,0,0.749,G
38518,0.888,0.195,0.242,27,81.952,0.108,0.239,564291,-12.99,0.0454,0,0.619,D
38519,0.394,0.446,0.424,75,165.158,0.16,0.794,264504,-9.618,0.0525,0,3.78E-06,F
38520,0.911,0.246,0.0828,17,80.759,0.205,0.119,99809,-13.141,0.0396,0,0.0429,C
38521,0.0993,0.688,0.723,41,127.008,0.102,0.684,340987,-7.14,0.0303,0,0.00347,C#
38522,0.0134,0.788,0.504,67,170.039,0.363,0.228,186022,-4.113,0.215,1,0,D#
38523,0.618,0.491,0.756,39,105.057,0.147,0.234,172571,-6.224,0.0444,1,1.18E-05,E
38524,0.829,0.185,0.432,40,65.438,0.112,0.0956,391240,-19.414,0.0338,0,0.134,G#
38525,0.00124,0.707,0.513,21,173.998,0.204,0.0537,334853,-4.242,0.0466,0,0.191,C
38526,0.0374,0.848,0.548,50,180.02,0.0581,0.807,194587,-6.243,0.0544,1,1.21E-06,G
38527,0.111,0.773,0.457,53,180.061,0.861,0.752,211747,-5.647,0.194,0,0,D
38528,0.0166,0.912,0.584,25,133.928,0.12,0.788,156096,-4.627,0.032,0,0,G
38529,0.0952,0.254,0.869,47,116.559,0.191,0.822,181467,-9.526,0.071,0,3.63E-05,G#
38530,0.336,0.448,0.576,53,77.113,0.129,0.13,255587,-11.382,0.319,0,8.41E-05,D
38531,0.175,0.532,0.782,51,74.938,0.0836,0.709,182647,-6.415,0.372,0,1.53E-06,A
38532,0.0101,0.837,0.836,40,140.023,0.164,0.318,192000,-2.547,0.041,0,0.00434,D
38533,0.334,0.522,0.627,33,175.933,0.113,0.498,224187,-10.848,0.0966,1,0.878,C#
38534,0.373,0.751,0.628,42,159.963,0.0696,0.908,168427,-4.562,0.032,0,6.52E-06,G#
38535,0.667,0.0729,0.661,26,128.327,0.427,0.913,36470,-30.866,0.791,0,0,A
38536,0.991,0.171,0.403,34,98.886,0.0809,0.14,271587,-21.561,0.0359,1,0.906,F
38537,0.206,0.682,0.715,47,101.057,0.0967,0.509,356040,-10.325,0.0327,0,0.917,C#
38538,0.0372,0.614,0.749,57,103.868,0.0603,0.878,208173,-10.594,0.0264,0,0.00286,G
38539,0.245,0.386,0.795,65,131.971,0.0973,0.619,121000,-10.638,0.18,0,0,A#
38540,0.254,0.834,0.523,62,92.99,0.393,0.445,187587,-3.561,0.0281,0,0,F#
38541,0.00525,0.907,0.527,49,132.985,0.237,0.436,212067,-3.876,0.0333,0,0.00241,G#
38542,0.328,0.723,0.7,35,96.013,0.0852,0.885,216680,-6.911,0.0318,1,0.741,F
38543,0.871,0.174,0.569,25,77.594,0.0906,0.879,41427,-23.986,0.0499,0,0.867,C
38544,0.558,0.595,0.687,35,170.203,0.0961,0.4,383693,-11.139,0.1,0,0.918,F#
38545,0.0347,0.451,0.9,56,142.081,0.11,0.13,148200,-6.611,0.298,0,1.29E-05,D
38546,0.716,0.473,0.688,69,84.958,0.104,0.299,318525,-9.059,0.167,0,4.46E-05,G#
38547,0.572,0.799,0.616,40,154.386,0.2,0.891,138093,-4.397,0.0573,0,0,A
38548,0.561,0.696,0.435,46,85.606,0.0738,0.346,209773,-7.541,0.0691,0,0,F#
38549,0.0143,0.904,0.534,33,75.003,0.0706,0.283,256017,-2.328,0.253,0,0.00187,C#
38550,0.97,0.136,0.415,39,186.167,0.116,0.435,296987,-21.205,0.0515,1,0.812,G
38551,0.0305,0.901,0.589,17,130.009,0.107,0.761,195000,-2.017,0.0954,0,0.000147,G
38552,0.00268,0.724,0.597,59,110.012,0.111,0.325,199520,-7.764,0.0487,0,0,D
38553,3.28E-05,0.978,0.169,54,179.035,0.0567,0.38,350644,-3.37,0.0657,1,0.00395,E
38554,0.223,0.758,0.643,27,151.551,0.255,0.757,167667,-6.232,0.039,1,0,D#
38555,0.000226,0.818,0.515,45,153.06,0.18,0.213,378507,-6.323,0.0462,0,0.148,C
38556,0.111,0.874,0.609,58,168.061,0.0808,0.42,209458,-2.575,0.351,0,0,A
38557,0.537,0.571,0.717,59,119.989,0.101,0.549,336868,-8.473,0.0298,0,0.386,A#
38558,0.174,0.714,0.568,54,146.338,0.0429,0.955,213600,-7.139,0.0445,0,0,G
38559,0.0168,0.879,0.433,45,79.982,0.0688,0.536,204480,-5.395,0.067,0,0,F#
38560,0.00243,0.909,0.579,47,125.976,0.118,0.729,236387,-2.977,0.0329,0,0.0014,B
38561,0.0103,0.75,0.67,57,94.405,0.338,0.529,170883,-4.954,0.205,0,0,B
38562,0.000708,0.704,0.539,54,145.056,0.0782,0.185,215413,-6.861,0.045,1,0.00368,B
38563,0.836,0.37,0.533,0,117.371,0.262,0.904,182988,-13.532,0.0384,0,0.357,A
38564,0.00949,0.64,0.482,53,117.839,0.0822,0.256,162718,-8.106,0.127,0,0.000251,G
38565,0.2,0.706,0.345,49,85.972,0.1,0.326,227373,-5.724,0.108,1,0,G
38566,0.000486,0.942,0.558,45,159.888,0.225,0.488,195639,-5.571,0.0453,1,0.000106,C#
38567,0.551,0.402,0.55,55,76.105,0.105,0.428,229280,-7.195,0.0339,0,1.38E-05,D#
38568,0.355,0.446,0.413,45,127.979,0.138,0.226,172560,-8.798,0.0292,0,2.38E-05,E
38569,0.467,0.482,0.445,24,141.905,0.0976,0.283,324213,-4.038,0.0354,0,6.75E-05,C
38570,0.817,0.0123,0.534,46,77.084,0.0822,0.254,262627,-26.88,0.0646,1,2.20E-05,C
38571,0.0353,0.716,0.561,63,152.089,0.122,0.667,185920,-3.341,0.0291,0,0,G#
38572,0.000127,0.957,0.528,38,107.556,0.119,0.444,203787,-4.358,0.11,0,0,F
38573,0.979,0.228,0.211,34,83.416,0.0809,0.0597,265800,-16.286,0.0372,0,0.878,D
38574,0.977,0.0174,0.216,40,67.318,0.0843,0.0375,323440,-30.924,0.0448,0,0.919,D#
38575,0.0638,0.944,0.59,23,115.035,0.238,0.855,208867,-2.31,0.0346,0,6.58E-05,B
38576,0.00742,0.94,0.526,47,99.059,0.268,0.574,181360,-3.864,0.066,0,0,D
38577,0.63,0.397,0.585,44,85.59,0.708,0.428,93176,-8.737,0.125,1,0.449,C#
38578,0.155,0.449,0.594,56,82.987,0.127,0.315,127972,-7.832,0.0545,0,0,C#
38579,0.09,0.723,0.899,38,131.951,0.104,0.164,261830,-6.188,0.0787,0,0,G#
38580,0.313,0.464,0.616,30,177.829,0.109,0.113,358387,-17.747,0.0471,1,0.916,E
38581,0.912,0.144,0.485,55,86.143,0.0965,0.246,284560,-12.824,0.0362,0,0.000114,A#
38582,0.433,0.22,0.562,38,98.247,0.0875,0.399,245560,-17.411,0.0291,0,9.26E-06,F#
38583,0.0162,0.834,0.69,52,172.392,0.0559,0.58,317507,-5.8,0.225,1,0,A#
38584,0.00336,0.753,0.73,40,99.206,0.05,0.316,133538,-4.862,0.05,1,0.211,G
38585,2.99E-05,0.89,0.462,59,155.008,0.0685,0.383,214853,-4.853,0.0382,0,0.00909,C#
38586,0.995,0.157,0.445,27,76.335,0.167,0.207,216133,-21.018,0.161,0,0.71,E
38587,0.0105,0.745,0.441,42,76.994,0.199,0.298,249160,-4.279,0.0315,0,0,A
38588,0.0828,0.708,0.737,52,170.011,0.104,0.479,207353,-5.288,0.179,0,0.00145,C#
38589,0.958,0.0671,0.49,56,125.392,0.109,0.166,147413,-15.671,0.0401,1,0.000968,A#
38590,0.63,0.091,0.146,33,78.255,0.347,0.0386,153120,-22.31,0.0331,1,0.463,B
38591,0.00693,0.967,0.493,18,109.928,0.413,0.52,285707,0.73,0.112,0,0.0162,D
38592,0.000371,0.656,0.361,36,108.328,0.611,0.037,293267,-6.331,0.0297,0,0.884,C
38593,0.174,0.965,0.586,36,132.922,1,0.855,331467,-6.017,0.079,0,1.33E-06,D
38594,0.761,0.441,0.626,64,78.094,0.0685,0.563,291400,-10.637,0.0308,1,0.0138,A
38595,0.106,0.454,0.592,39,87.119,0.0948,0.552,194493,-14.295,0.0306,1,0.832,C#
38596,0.00794,0.72,0.292,49,127.012,0.111,0.113,197999,-11.589,0.0404,0,0.945,B
38597,0.671,0.366,0.574,27,86.197,0.0934,0.662,285187,-11.64,0.0418,0,0.000586,D#
38598,1.36E-05,0.978,0.456,48,148.06,0.133,0.226,230893,-3.461,0.101,1,0.816,E
38599,0.059,0.665,0.77,46,97.732,0.263,0.902,310453,-12.146,0.0902,0,0.422,C#
38600,0.186,0.338,0.731,58,128.045,0.115,0.0607,136934,-11.774,0.102,1,7.33E-05,E
38601,0.963,0.147,0.44,42,132.613,0.1,0.354,256867,-12.761,0.0359,1,0,G#
38602,0.92,0.0315,0.0753,35,79.976,0.104,0.0355,241347,-30.13,0.0404,0,0.865,G#
38603,0.00207,0.913,0.631,35,150.014,0.593,0.394,254400,-2.459,0.0807,1,0.0152,F#
38604,0.00256,0.989,0.392,32,105.052,0.219,0.223,195440,-3.999,0.0799,0,0,A
38605,0.108,0.682,0.542,33,110.021,0.11,0.368,279813,-9.154,0.0256,1,0.788,B
38606,0.0687,0.967,0.328,27,89.079,0.965,0.152,382741,-4.975,0.155,0,0,G#
38607,0.387,0.349,0.568,44,110.116,0.072,0.19,231160,-10.518,0.0273,0,0.000309,A#
38608,6.68E-05,0.974,0.448,57,137.96,0.119,0.224,242995,-2.919,0.12,1,0.000391,G
38609,0.0067,0.747,0.714,32,129.191,0.623,0.962,346240,-5.696,0.0504,0,0.0553,G
38610,0.00574,0.875,0.558,25,102.763,0.0891,0.506,209720,-5.511,0.0339,1,0.000296,D
38611,0.0274,0.861,0.399,49,121.026,0.0822,0.723,227935,-4.674,0.0902,1,0.00026,F#
38612,0.00465,0.739,0.486,39,93.984,0.0428,0.274,199187,-2.714,0.0255,1,0,D
38613,0.0334,0.574,0.913,59,98.028,0.119,0.33,146939,-7.022,0.298,0,0,C#
38614,0.238,0.252,0.797,24,160.076,0.15,0.714,369373,-16.769,0.0649,0,0,C
38615,0.277,0.861,0.726,54,91.962,0.0589,0.711,243413,-5.172,0.0695,0,4.12E-06,F#
38616,0.989,0.231,0.283,28,80.313,0.331,0.143,401160,-17.689,0.0402,0,0.863,F
38617,0.000484,0.893,0.348,61,148.043,0.281,0.392,187907,-4.589,0.0662,0,6.36E-05,C
38618,0.00685,0.743,0.831,38,127.958,0.0555,0.7,235768,-6.393,0.161,0,0,F
38619,0.000318,0.979,0.534,22,122.971,0.398,0.278,192541,-4.242,0.0859,1,0.0682,F#
38620,0.0313,0.461,0.372,8,120.062,0.0809,0.0392,126320,-10.538,0.0346,0,0.794,F
38621,0.0578,0.596,0.216,30,115.497,0.105,0.444,393533,-12.15,0.0504,0,0.000816,F
38622,0.373,0.287,0.549,55,132.439,0.115,0.382,231027,-13.135,0.0362,0,0,F
38623,0.0138,0.784,0.559,59,160.017,0.0619,0.867,172987,-7.051,0.0428,0,0,G
38624,0.795,0.288,0.455,57,83.418,0.249,0.476,119960,-11.999,0.0275,0,0.00252,A
38625,0.49,0.323,0.583,48,139.582,0.381,0.69,240813,-14.605,0.0307,0,6.06E-06,E
38626,0.269,0.691,0.529,46,96.694,0.656,0.752,278800,-9.552,0.0717,0,0.00654,C
38627,0.218,0.418,0.786,60,119.101,0.134,0.94,225373,-11.115,0.0432,0,0.000158,A
38628,0.0968,0.681,0.729,50,93.028,0.121,0.157,189787,-7.523,0.168,1,0,A#
38629,4.34E-06,0.863,0.468,50,140.267,0.33,0.377,193427,-7.037,0.0493,1,0.334,F
38630,0.000284,0.858,0.479,39,125.119,0.395,0.531,303900,-5.215,0.0389,0,0.000114,F
38631,0.0426,0.551,0.373,37,82.062,0.291,0.465,220422,-8.317,0.0331,0,8.86E-05,C
38632,0.0796,0.918,0.639,20,110.027,0.175,0.687,219600,-6.127,0.0899,1,4.63E-06,G
38633,0.162,0.722,0.564,75,99.083,0.0931,0.276,165627,-5.59,0.124,1,0,C#
38634,0.0078,0.866,0.342,37,151.501,0.0863,0.262,412227,-4.672,0.0434,1,7.04E-06,C#
38635,0.875,0.234,0.798,60,103.152,0.134,0.403,202640,-10.699,0.0317,0,0.000626,D
38636,0.0102,0.72,0.641,62,77.969,0.154,0.578,222027,-4.326,0.0552,0,0,B
38637,0.765,0.531,0.493,32,174.025,0.104,0.383,272000,-15.108,0.188,0,0.871,B
38638,0.0016,0.942,0.523,14,163.115,0.134,0.826,260573,-3.098,0.0875,1,5.60E-06,F
38639,0.0526,0.694,0.698,54,154.845,0.314,0.615,315360,-4.88,0.198,0,4.73E-06,A
38640,0.00303,0.988,0.68,57,144.03,0.299,0.176,203750,-2.579,0.0941,1,4.39E-05,D#
38641,0.506,0.545,0.744,73,97.409,0.0649,0.346,328293,-9.361,0.0297,0,0.0977,C
38642,0.00036,0.849,0.635,22,128.058,0.0169,0.734,264973,-3.659,0.0278,0,6.16E-05,A
38643,0.68,0.0968,0.516,23,143.086,0.0962,0.29,78533,-22.26,0.05,0,0.287,C#
38644,0.000526,0.941,0.483,69,156.033,0.31,0.503,232067,-3.598,0.0575,1,3.50E-06,D
38645,6.46E-05,0.747,0.802,26,120.981,0.0754,0.208,491901,-8.174,0.0496,0,0.881,B
38646,0.987,0.139,0.464,48,134.537,0.0696,0.372,618400,-20.21,0.0393,0,0.908,D
